station,n_departures,avg_daily_departures,n_arrivals,avg_daily_arrivals,departure_arrival_ratio,n_destinations,n_origins,mean_duration,median_duration,std_duration,weekend_ratio,morning_rush_ratio,evening_rush_ratio,night_ratio
962,11206,30.87052341597796,11946,32.90909090909091,0.9380545789385568,670,666,1020049.3641799036,688671.0,5781339.46928393,0.15188291986435837,0.32054256648224166,0.2102445118686418,0.03685525611279672
200083444,488,14.352941176470589,554,15.82857142857143,0.8808664259927798,150,160,820501.8975409836,663849.5,607551.4671342197,0.1885245901639344,0.29713114754098363,0.1762295081967213,0.040983606557377046
1111,1849,7.935622317596566,1677,7.046218487394958,1.1025641025641026,253,226,2349281.7117360737,632788.0,34899719.411579736,0.22498647917793402,0.32936722552731207,0.18171984856679285,0.017847485127095726
200065,3155,8.788300835654596,2710,7.633802816901408,1.1642066420664208,397,343,1250345.857369255,818615.0,5803049.238371121,0.30522979397781297,0.31061806656101426,0.1537242472266244,0.012678288431061807
1108,9742,26.763736263736263,8947,24.512328767123286,1.088856599977646,579,563,1326739.358961199,856135.0,15154157.949386764,0.16629028946828167,0.2723260110860193,0.2666803531102443,0.019297885444467255
980,22569,62.002747252747255,23339,64.11813186813187,0.9670080123398603,761,739,1067507.6130089946,825130.0,6273207.207318229,0.1564535424697594,0.07173556648500155,0.36931188798794806,0.010235278479330055
3451,14793,40.752066115702476,15750,43.388429752066116,0.9392380952380952,760,757,1750007.1220171703,1026125.0,46178885.069606274,0.24694112080037856,0.06820793618603394,0.3853173798418171,0.026701818427634694
200202,21933,60.255494505494504,25943,71.27197802197803,0.8454303665728713,782,789,1977059.5094606301,1195288.0,23792970.417913776,0.2744722564172708,0.05133816623352939,0.32330278575662247,0.008206811653672548
200074,8508,23.43801652892562,8806,24.325966850828728,0.966159436747672,692,677,1213630.8918664786,780380.0,8977150.460275581,0.14891866478608368,0.06123648330982605,0.40420780441937,0.02703338034790785
300093,5621,15.442307692307692,5561,15.319559228650137,1.010789426362165,619,527,2553835.7356342287,1015123.0,33822339.2870095,0.2346557552037004,0.039316847536025615,0.28144458281444584,0.0410958904109589
2680,9897,27.189560439560438,9257,25.431318681318682,1.0691368693961327,589,571,1379520.846216025,709953.0,25137521.677348495,0.25330908356067494,0.21703546529251289,0.22239062342123875,0.055370314236637366
1221,9537,26.12876712328767,12779,35.107142857142854,0.746302527584318,709,718,1594962.537171018,973084.0,36364078.90444789,0.20153087973157177,0.05232253329139142,0.4429065743944637,0.024745727167872496
1224,11329,31.123626373626372,11360,31.208791208791208,0.9972711267605634,576,617,819463.8562979962,574729.0,3588104.336783073,0.24468179009621327,0.23205931679759909,0.2464471709771383,0.04210433401006267
300224,5745,15.782967032967033,7711,21.184065934065934,0.7450395538840617,582,595,1234630.0915578764,752822.0,8535845.59185562,0.20922541340295908,0.20348128807658833,0.2560487380330722,0.03429068755439513
965,11716,32.18681318681319,11373,31.244505494505493,1.0301591488613382,638,650,1085188.9050017071,655107.0,8066670.36966301,0.26365653806759987,0.24539091840218505,0.18820416524411063,0.01707067258449983
3460,11140,30.52054794520548,9318,25.5989010989011,1.1955355226443443,637,609,1096459.9685816877,762559.0,9299280.601543969,0.24048473967684023,0.37998204667863555,0.14775583482944343,0.016247755834829444
300081,12203,33.43287671232877,12206,33.532967032967036,0.9997542192364411,606,608,1794796.0046709825,897009.0,34112557.93242074,0.2972219945914939,0.2596902401048922,0.16766368925674013,0.06924526755715808
200080,5423,15.27605633802817,5249,14.82768361581921,1.0331491712707181,414,383,980367.6588604094,620965.0,4077478.5530968625,0.2423013092384289,0.3337635994836806,0.1792365849160981,0.02268117278259266
200196,12465,34.244505494505496,12278,33.73076923076923,1.0152304935657273,568,620,976971.8913758524,714007.0,2728864.7287264545,0.2689129562775772,0.33132771760930607,0.17561171279582832,0.03265142398716406
200062,8968,24.63736263736264,8890,24.423076923076923,1.0087739032620922,487,526,1091703.8253791258,820411.0,7775073.72248002,0.24933095450490633,0.2585860838537021,0.16804192685102587,0.03189116859946477
200208,7961,21.931129476584022,7515,20.702479338842974,1.0593479707252162,557,601,1946168.4196708957,823588.0,65112669.82947946,0.2547418665996734,0.3680442155508102,0.17962567516643638,0.015199095591006155
300236,10651,29.42265193370166,10663,29.455801104972377,0.9988746131482698,557,555,1952842.439395362,1177955.0,19212914.38038943,0.3026945826682941,0.2533095483992113,0.15613557412449536,0.013238193596845367
1114,10176,29.32564841498559,10524,30.328530259365994,0.9669327251995439,600,604,1022549.6256878931,828421.0,2066962.9862753444,0.2172759433962264,0.13708726415094338,0.3277319182389937,0.016312893081761006
200211,8293,22.782967032967033,8583,23.57967032967033,0.9662122800885471,543,602,1227371.432171711,848453.0,10681421.065195868,0.24357892198239478,0.33763414928252744,0.1276980586036416,0.031110575183890026
2683,9096,24.98901098901099,9192,25.322314049586776,0.9895561357702349,697,708,1441808.9444810906,1011937.5,12739171.196866095,0.26561125769569044,0.08564204045734389,0.3033201407211961,0.011653474054529463
2677,14311,39.75277777777778,15807,44.030640668523674,0.9053583855254002,608,581,1188786.3665012927,802124.0,11088278.584093854,0.17916288169939207,0.05038082593808958,0.4200265530011879,0.018028090280204037
300084,1452,4.160458452722063,1529,4.34375,0.9496402877697842,207,175,2602460.51446281,629029.0,45488883.28625915,0.2830578512396694,0.19696969696969696,0.19972451790633608,0.01584022038567493
3442,6075,16.735537190082646,6047,16.61263736263736,1.0046303952373077,469,477,1019204.9142386832,718460.0,2505149.821088292,0.2609053497942387,0.2408230452674897,0.21530864197530863,0.06979423868312758
300212,16446,45.18131868131868,16093,44.21153846153846,1.0219350027962468,740,708,2303376.3918278,907773.0,75916720.1398672,0.22479630305241396,0.32615833637358627,0.1771251368113827,0.05697434026511006
2662,8324,22.86813186813187,8802,24.181318681318682,0.9456941604180868,682,658,1618260.4084574725,924441.0,17618227.15772475,0.15293128303700143,0.12049495434887074,0.39247957712638154,0.014656415185007208
1093,16895,46.41483516483517,15827,43.36164383561644,1.0674796234283186,662,653,992345.4686593667,697210.0,9890846.599460732,0.21420538620893756,0.3376146788990826,0.18839893459603432,0.023142941698727434
300078,2352,6.606741573033708,2381,6.688202247191011,0.9878202435951281,299,342,1228378.198979592,1050834.5,1187106.797041513,0.21768707482993196,0.45153061224489793,0.14923469387755103,0.01020408163265306
300230,4287,11.777472527472527,4302,11.81868131868132,0.9965132496513249,417,453,1407875.391649172,998463.0,13533735.430821039,0.24445999533473292,0.3683228364823886,0.12129694425005831,0.04035456029857709
300099,841,13.34920634920635,831,13.19047619047619,1.0120336943441637,329,271,4875583.175980975,876785.0,52942148.033993475,0.23781212841854935,0.04518430439952437,0.2615933412604043,0.06420927467300833
1102,15764,43.30769230769231,14660,40.27472527472528,1.0753069577080492,664,648,2769090.2257675715,725833.5,114900885.57287686,0.2463207307789901,0.22158081705150978,0.23154021821872622,0.03869576249682822
3472,3347,9.297222222222222,3427,9.440771349862258,0.9766559673183542,434,426,904149.5407827905,639935.0,4724382.265004107,0.14281446071108456,0.19420376456528235,0.3104272482820436,0.022109351658201375
3445,18587,51.06318681318681,18508,50.84615384615385,1.0042684244650961,689,680,1121629.479474902,664703.0,27350766.74513174,0.27384731263786516,0.15537741432183785,0.22521116909668049,0.0766664873298542
200214,12723,34.9532967032967,12897,35.43131868131868,0.9865084903465923,532,549,1081817.6036312191,614898.0,11388836.320695914,0.26597500589483614,0.19995284131101154,0.23131336948832823,0.028609604652990648
200086,12684,34.84615384615385,11065,30.39835164835165,1.1463172164482602,563,545,1267746.3632134972,768023.5,6014204.185555064,0.26340271207820876,0.28382213812677387,0.17683695994954274,0.02073478397981709
200068,11856,32.751381215469614,12601,34.71349862258953,0.9408777081184033,760,741,2553509.0474865045,1172125.5,53282342.08185321,0.27521929824561403,0.045968286099865044,0.291497975708502,0.0481612685560054
1105,11824,32.394520547945206,11741,32.255494505494504,1.0070692445277234,556,568,1083783.0599627877,691852.5,8074071.01468912,0.24813937753721244,0.19519621109607577,0.21701623815967525,0.04254059539918809
200193,14893,40.91483516483517,15585,42.815934065934066,0.9555983317292268,695,707,1672969.0513664137,732410.0,43599727.78274325,0.20768146108910226,0.15201772644866715,0.2844289263412341,0.026455381722957094
3454,7416,20.373626373626372,7301,20.057692307692307,1.0157512669497328,536,572,924752.1221682848,790509.5,1288164.179216049,0.2295037756202805,0.26658576051779936,0.2104908306364617,0.0314185544768069
1099,9962,27.36813186813187,8817,24.156164383561645,1.12986276511285,525,511,1392232.9884561333,680677.0,15484158.746012954,0.2644047380044168,0.2450311182493475,0.1901224653683999,0.015960650471792813
300227,6134,16.85164835164835,6205,17.046703296703296,0.9885576148267526,317,351,3064632.012063906,1353182.0,38853506.38001439,0.38408868601238993,0.18829475057059014,0.22513857189435932,0.0156504727746984
200205,3304,9.101928374655648,3435,9.436813186813186,0.961863173216885,332,405,1689391.8229418886,895422.5,16580235.046178168,0.2944915254237288,0.2236682808716707,0.2563559322033898,0.021791767554479417
983,7857,21.585164835164836,7922,21.763736263736263,0.9917950012623075,678,625,2381572.9245259003,850379.0,44776185.374581724,0.15782105129184168,0.2716049382716049,0.2413134784268805,0.05574646811760214
300087,7100,19.505494505494507,6716,18.45054945054945,1.0571768910065515,422,433,3719635.775492958,634420.5,154077096.74118903,0.2412676056338028,0.296056338028169,0.16211267605633803,0.04464788732394366
200220,6582,18.132231404958677,6565,18.035714285714285,1.0025894897182026,443,464,1360681.9562443027,804440.5,11601559.85110967,0.2657247037374658,0.36584624734123367,0.1669705256760863,0.013065937405044059
300075,6621,18.189560439560438,6398,17.576923076923077,1.0348546420756486,497,483,1028468.8329557469,791736.0,1303135.5571269812,0.1617580425917535,0.17791874339223682,0.25404017520012084,0.016613804561244526
2665,3954,10.862637362637363,2809,7.759668508287293,1.4076183695265219,474,421,1503508.5477996964,880930.5,13899261.597896645,0.25088517956499745,0.2569549822964087,0.18234699038947902,0.014921598381385938
1059444,599,16.18918918918919,547,14.783783783783784,1.0950639853747715,190,187,1086736.7863105175,820718.0,2311595.84740324,0.1686143572621035,0.22203672787979967,0.27712854757929883,0.045075125208681135
200089,5438,14.898630136986302,5474,15.038461538461538,0.9934234563390574,324,364,1890904.018756896,789891.5,38560559.970553346,0.2690327326222876,0.1312982714233174,0.1575947039352703,0.08017653549098934
300206,8881,24.33150684931507,9310,25.506849315068493,0.953920515574651,671,705,2798638.8955072626,1335906.0,34095320.885448664,0.2785722328566603,0.3382501970498818,0.15324850805089518,0.03873437675937395
300209,11927,32.76648351648352,11268,30.956043956043956,1.0584842030528931,557,586,1130132.0536597637,755696.0,14013074.901505155,0.24415192420558396,0.38316424918252706,0.16374612224364887,0.03982560576842458
3469,7812,21.520661157024794,9007,24.88121546961326,0.8673254135672255,606,616,1245697.3826164876,943185.5,3701554.019416419,0.23527905785970302,0.11559139784946236,0.3283410138248848,0.030337941628264208
1227,14317,39.332417582417584,12882,35.39010989010989,1.1113957460021735,628,593,1794442.4498847523,772803.0,50595249.69148443,0.2788992107285046,0.26695536774463924,0.22029754836907173,0.03422504714674862
200217,6045,16.607142857142858,6142,16.873626373626372,0.98420709866493,387,451,1234984.0980976014,851696.0,3636044.56605069,0.21803143093465674,0.30190239867659224,0.2001654259718776,0.024648469809760133
3448,11104,30.421917808219177,11079,30.436813186813186,1.0022565213466919,598,586,923473.3897694525,607373.5,9644309.209155086,0.1929034582132565,0.2978206051873199,0.25702449567723346,0.023054755043227664
974,17068,46.89010989010989,16986,46.66483516483517,1.004827505004121,696,677,911807.0942113898,677683.0,2725917.789966728,0.1634637918912585,0.15385516756503398,0.3146238575111319,0.022029528943051324
200083,13566,40.98489425981873,12877,38.903323262839876,1.0535062514560845,557,548,1079956.5975232199,706196.5,10285433.522921033,0.22674332891051158,0.2801120448179272,0.19548872180451127,0.031623175586023886
200199,6079,16.70054945054945,5694,15.6,1.067615033368458,463,457,909739.2747162363,768089.0,732778.0181600661,0.23227504523770356,0.36157262707682186,0.2064484290179306,0.03405165323243955
300221,24819,68.18406593406593,24999,68.4904109589041,0.9927997119884795,707,714,2179190.4930899716,935683.0,67872393.86484824,0.35251218824287844,0.0900116845964785,0.27716668681252266,0.009508844030782868
1087,11477,31.53021978021978,11954,32.84065934065934,0.9600970386481512,664,664,1275516.5605994598,836608.0,10489049.106358321,0.1704278121460312,0.2556417182190468,0.27219656704713774,0.015683540995033544
1218,19852,54.53846153846154,20012,54.827397260273976,0.992004797121727,657,655,990929.4687688898,648645.5,9142788.137088265,0.22828934112431998,0.1228087850090671,0.328178521055813,0.011333870642756398
300233,9772,31.624595469255663,9821,31.990228013029316,0.9950106913756237,377,393,4179059.43020876,1123524.5,62079108.11111647,0.3331968890708146,0.07981989357347523,0.2794719607040524,0.012279983626688497
968,18758,51.532967032967036,21893,60.145604395604394,0.8568035445119444,748,754,1400432.570956392,984226.0,9022644.509848561,0.16579592707111632,0.14415182855315065,0.3849024416249067,0.01050218573408679
200223,7663,21.052197802197803,7266,19.90684931506849,1.054638040187173,565,575,2305162.4713558657,834244.0,104434788.84546186,0.2226282134934099,0.44134151115751014,0.13832702596894167,0.011875244682239331
1090,28232,77.56043956043956,28116,77.24175824175825,1.004125764689145,749,745,1009403.4605412298,630734.5,8651763.621953959,0.2119226409747804,0.1202536129215075,0.30649617455369793,0.02695522810994616
300090,8595,23.743093922651934,8534,23.574585635359117,1.0071478790719475,537,533,1766995.6226876092,1020917.0,13166509.287009316,0.33507853403141363,0.20907504363001744,0.19011052937754508,0.01954624781849913
200071,6828,18.75824175824176,6109,16.782967032967033,1.1176952037976755,512,503,2311706.5524311657,619230.5,115452884.21655308,0.22642062097246632,0.2677211482132396,0.18658465143526656,0.03353837141183363
200077,11738,32.247252747252745,10908,29.967032967032967,1.0760909424275762,539,545,1428177.333787698,823823.0,40297405.49829491,0.24970182313852446,0.4066280456636565,0.16476401431248935,0.013290168682910206
1096,20311,55.79945054945055,16815,46.06849315068493,1.207909604519774,722,703,2156110.581901433,1014857.0,39327147.77312375,0.32716262123972234,0.220422431194919,0.19112796021860076,0.021663138200974843
1084,4953,14.918674698795181,5534,16.975460122699385,0.8950126490784243,579,499,1176881.7637795275,834267.0,8551453.863435032,0.06157884110640016,0.05693519079345851,0.553401978598829,0.019987886129618413
959,9384,25.78021978021978,9612,26.406593406593405,0.9762796504369539,619,641,1104330.289428815,642937.5,14638666.052529296,0.20758738277919864,0.17050298380221654,0.3225703324808184,0.025682011935208866
200092,2040,5.795454545454546,2260,6.348314606741573,0.9026548672566371,207,262,5246423.976960785,711400.0,87452620.45127568,0.421078431372549,0.10980392156862745,0.22892156862745097,0.033823529411764704
3463,6747,18.535714285714285,6857,18.837912087912088,0.9839579991249817,575,519,1084244.4142581888,749086.0,4710628.924809301,0.28056914184081816,0.14865866310953016,0.2586334667259523,0.015562472209871054
2686,9414,25.86263736263736,8101,22.255494505494507,1.1620787557091716,528,507,1195331.142341194,690439.5,11159881.568543687,0.1950286806883365,0.25079668578712555,0.1887614191629488,0.01965158274909709
971,13605,37.37637362637363,14475,39.76648351648352,0.9398963730569948,746,731,1531561.8642410878,874029.0,18264143.794812765,0.24726203601617053,0.05769937522969496,0.3936787945608232,0.015803013597941933
300215,3861,10.636363636363637,4084,11.25068870523416,0.9453966699314398,464,529,4556625.9803159805,1124789.0,126886323.47532156,0.25226625226625227,0.32167832167832167,0.17223517223517223,0.029267029267029267
300096,10482,28.955801104972377,13887,38.256198347107436,0.7548066537049039,693,688,964840.8034726197,779088.5,1927055.2455289755,0.07584430452203778,0.09358900973096737,0.44209120396870827,0.01030337721808815
1230,5785,15.892857142857142,6588,18.19889502762431,0.8781117182756527,577,611,1269381.113050994,1003384.0,4301045.806727425,0.14226447709593776,0.0658599827139153,0.43595505617977526,0.04943820224719101
3499,11839,32.795013850415515,16031,44.53055555555556,0.7385066433784543,643,656,1134327.6055410085,843628.0,7465065.431495253,0.2210490750908016,0.03522256947377312,0.3264633837317341,0.007855393191992566
200229,7569,20.793956043956044,7217,19.826923076923077,1.048773728696134,490,515,1279262.48341921,828963.0,12945419.38956719,0.2601400449200687,0.3347866296736689,0.16990355397014137,0.04122076892588189
200116,11509,31.61813186813187,11182,30.71978021978022,1.0292434269361475,532,532,1927268.0696845946,723515.0,77092124.891928,0.28021548353462505,0.28360413589364847,0.1935007385524372,0.022591015726822487
3490,12660,34.68493150684932,10733,29.486263736263737,1.1795397372589211,619,598,1156374.0104265404,646167.5,13108850.4973495,0.22709320695102686,0.3089257503949447,0.1778041074249605,0.019273301737756713
200226,10824,29.736263736263737,18015,49.62809917355372,0.6008326394671107,738,731,1145250.6846821876,874513.0,9136921.223331358,0.13922764227642276,0.016537324464153732,0.5135809312638581,0.022819660014781966
3487,5082,13.961538461538462,4772,13.182320441988951,1.064962279966471,482,476,2100699.62180244,683548.5,53026072.91315249,0.29456906729634,0.19992129083038174,0.19146005509641872,0.021841794569067298
1141,4790,13.195592286501377,4811,13.253443526170798,0.9956350031178549,615,602,3455230.2340292274,800216.5,141371828.06324965,0.14258872651356994,0.05866388308977036,0.381419624217119,0.037578288100208766
200122,5897,16.20054945054945,5831,16.01923076923077,1.0113188132395816,558,549,1881491.5026284552,1164886.0,9274855.947233243,0.26233678141427846,0.21112430049177547,0.20773274546379514,0.019331863659487875
3493,5558,15.26923076923077,6082,16.708791208791208,0.9138441302203223,588,560,1532679.0842029506,913150.0,15702819.787727965,0.18909679740913998,0.04947822957898525,0.37693414897445127,0.02518891687657431
1132,31421,86.32142857142857,29386,80.5095890410959,1.0692506635812973,748,730,3063375.538747971,1345222.0,36224141.74933009,0.35339422679099963,0.06451099583081378,0.2625632538747971,0.0028961522548613984
1144,7052,19.373626373626372,7512,20.63736263736264,0.9387646432374867,634,649,1114326.9459727737,780119.5,2879058.653697799,0.22447532614861032,0.14293817356778218,0.2802041973908111,0.061968235961429384
2585,2950,8.171745152354571,2610,7.190082644628099,1.1302681992337165,400,373,1042433.587118644,851354.0,1074777.218690044,0.22305084745762713,0.40915254237288134,0.12745762711864406,0.020677966101694915
200235,4659,12.834710743801653,4619,12.724517906336088,1.0086598830915783,333,362,931506.5902554196,670340.0,3076303.590718804,0.27409315303713244,0.3193818415969092,0.19295986263146597,0.010946555054732776
200113,8547,23.48076923076923,8578,23.565934065934066,0.9963861039869434,459,513,1607096.7244647245,905865.0,25920153.901223283,0.26172926172926175,0.31625131625131625,0.19936819936819936,0.03849303849303849
3496,15603,42.86538461538461,15076,41.417582417582416,1.0349562218094985,688,688,1150016.4278664358,822372.0,3935710.009902486,0.1893866564122284,0.24911875921297186,0.2357879894892008,0.03627507530603089
2701,12165,33.42032967032967,11805,32.43131868131868,1.0304955527318933,596,615,1082718.9372790793,737283.0,10529058.742728468,0.24241676942046855,0.24373201808466913,0.24167694204685575,0.03559391697492807
1123,9940,27.307692307692307,10942,30.060439560439562,0.9084262474867483,728,710,1181945.759255533,814209.0,11530065.106609063,0.1858148893360161,0.056841046277665994,0.3827967806841046,0.03189134808853119
3478,7542,21.67241379310345,7458,21.369627507163322,1.0112630732099759,602,618,1431228.7962079025,670823.5,27145002.086079583,0.2511270220100769,0.1939803765579422,0.23601166799257492,0.01007690267833466
986,7115,19.546703296703296,6182,17.03030303030303,1.1509220317049498,575,534,1236139.4971187632,725402.0,13081413.50797302,0.15924104005621925,0.22206605762473647,0.2678847505270555,0.012227687983134224
1129,13710,37.66483516483517,14451,39.70054945054945,0.9487232717459,679,656,1010139.1017505471,736156.0,8093925.315441433,0.11327498176513494,0.17345003646973012,0.44507658643326037,0.01349380014587892
2698,7920,21.75824175824176,6945,19.07967032967033,1.1403887688984882,479,449,1044154.9352272727,713131.0,6145884.766828741,0.25795454545454544,0.3125,0.1869949494949495,0.010353535353535354
3505,4626,12.673972602739726,4452,12.23076923076923,1.0390835579514826,460,423,1506197.4773022048,709329.5,16647865.942288116,0.2881539126675313,0.2427583225248595,0.1815823605706874,0.014699524427150886
300007,3417,9.413223140495868,3411,9.396694214876034,1.0017590149516271,333,378,1709499.4381035997,814014.0,16457065.34188091,0.1952004682470003,0.2824114720515072,0.2510974539069359,0.04594673690371671
3481,7514,20.642857142857142,7089,19.475274725274726,1.0599520383693046,542,563,2114928.4338568007,837746.0,61356038.05422523,0.2694969390471121,0.33084908171413363,0.18698429598083577,0.020761245674740483
1120,9871,27.26795580110497,9107,25.15745856353591,1.083891512023718,581,561,1616387.351433492,1094850.0,11593226.91306707,0.36308378077195824,0.23503191166041942,0.157025630635194,0.014385573903353257
300245,4730,12.994505494505495,4540,12.472527472527473,1.0418502202643172,478,461,2301823.522410148,1030449.0,31877406.514689296,0.23911205073995773,0.3135306553911205,0.17568710359408035,0.04186046511627907
1004,14626,40.07123287671233,12526,34.41208791208791,1.1676512853265208,685,607,1654075.6163681117,817249.5,31078834.457874253,0.1582797757418296,0.40441679201422126,0.1562970053329687,0.020374675235881306
200244,4969,14.036723163841808,4892,13.780281690140844,1.0157399836467702,436,416,1211237.220970014,620283.0,16511103.915256394,0.25699335882471325,0.24250352183537935,0.19420406520426645,0.03139464681022339
2695,13516,37.23415977961432,13618,37.41208791208791,0.992509913349978,643,640,1055343.8238384137,829761.5,6290666.625367296,0.29542764131399823,0.10210121337673868,0.3017904705534182,0.01309559041136431
300242,27186,74.68681318681318,27307,74.81369863013698,0.9955689017468049,776,766,1843769.587434709,908277.0,48816604.34418579,0.17659824909880084,0.1965349812403443,0.3391451482380637,0.026153167071286693
1126,13433,36.90384615384615,14082,38.68681318681319,0.953912796477773,738,713,1455835.0025310803,1041678.0,6610489.060990855,0.2898086801161319,0.04563388669694037,0.33916474354202336,0.01235762674011762
200110,16122,44.16986301369863,15623,42.92032967032967,1.0319400883313063,619,611,1245037.2679568292,667851.0,17337068.441663384,0.27304304676839103,0.2285076293263863,0.22912789976429723,0.014514328247115743
200241,13765,37.815934065934066,13414,36.75068493150685,1.0261666915163263,508,528,2327885.6715583,861133.0,59041742.25189919,0.4103160188884853,0.2124228114783872,0.20087177624409736,0.013294587722484562
200247,10956,30.0989010989011,10528,28.923076923076923,1.0406534954407294,467,486,1838167.1039612996,653650.5,78310914.43214622,0.26798101496896676,0.23293172690763053,0.18711208470244614,0.027564804673238408
1135,8917,24.497252747252748,7970,21.895604395604394,1.1188205771643664,591,646,1252273.2692609623,860607.0,11423502.973900445,0.26163507906246497,0.3466412470561848,0.17696534708982842,0.018840417180666143
200253,7301,20.56619718309859,9965,27.75766016713092,0.732664325137983,627,619,1010242.0668401589,741884.0,5877904.889705408,0.05149979454869196,0.07574304889741132,0.48431721681961376,0.005615669086426517
200098,10504,28.857142857142858,9559,26.18904109589041,1.098859713359138,479,498,1054504.239432597,754572.5,6381862.183097593,0.2202970297029703,0.3873762376237624,0.16031987814166032,0.015613099771515614
